"Title","Developer(s)","Publisher(s)","Regions released","","","Ref."
"Schrodinger no Neko","Dual","Takara","May 30, 1997","Unreleased","Unreleased",""
"Science is Elementary 1","Lightspan","Lightspan","Unreleased","Unreleased","1998",""
"Science is Elementary 2","Lightspan","Lightspan","Unreleased","Unreleased","1998",""
"Science is Elementary 3","Lightspan","Lightspan","Unreleased","Unreleased","1998",""
"Scooby-Doo and the Cyber Chase","Art Co., Ltd","THQ","Unreleased","October 4, 2001","December 7, 2001",""
"Scrabble","Runecraft","Hasbro Interactive","Unreleased","2001","October 31, 1999",""
"Screen","KID","Electronic Arts Victor","May 25, 2000","Unreleased","Unreleased",""
"SD Gundam Eiyuden: Daikessen!! Shiki vs Musha","Bec","Bandai","March 1, 2001","Unreleased","Unreleased",""
"SD Gundam: G Century","Japan Art Media","Bandai","March 20, 1997","Unreleased","Unreleased",""
"SD Gundam G Generation","","Bandai","August 6, 1998","Unreleased","Unreleased",""
"SD Gundam G Generation-F","","Bandai","August 3, 2000","Unreleased","Unreleased",""
"SD Gundam G Generation F.I.F.","","Bandai","May 2, 2001","Unreleased","Unreleased",""
"SD Gundam G Generation Zero","","Bandai","August 12, 1999","Unreleased","Unreleased",""
"SD Gundam: Over Galaxian","Lay-Up","Bandai","June 28, 1996","Unreleased","Unreleased",""
"Sea-Doo Hydrocross","Vicarious Visions","Vatical Entertainment","Unreleased","Unreleased","June 4, 2001",""
"SeaBass Fishing","A-Wave","Victor Interactive Software","June 21, 1996","Unreleased","Unreleased",""
"SeaBass Fishing 2","A-Wave","Victor Interactive Software","September 25, 1997","Unreleased","Unreleased",""
"The Secret of Googol: Eggs All Around","Lightspan","Lightspan","Unreleased","Unreleased","1997",""
"The Secret of Googol: Googol Gulch - General Store, Math Arcade","Lightspan","Lightspan","Unreleased","Unreleased","1997",""
"The Secret of Googol: Googolfest - Arcade Isle, Moon Feast Isle","Lightspan","Lightspan","Unreleased","Unreleased","1997",""
"The Secret of Googol: Googolfest - Party Isle, Toy Isle","Lightspan","Lightspan","Unreleased","Unreleased","1997",""
"The Secret of Googol: Reshaping Googol - Castle","Lightspan","Lightspan","Unreleased","Unreleased","1997",""
"The Secret of Googol: Reshaping Googol - The Submarine","Lightspan","Lightspan","Unreleased","Unreleased","1997",""
"The Secret of Googol: Reshaping Googol - The Tower","Lightspan","Lightspan","Unreleased","Unreleased","1997",""
"The Secret of Googol: Reshaping Googol - Under the Ocean","Lightspan","Lightspan","Unreleased","Unreleased","1997",""
"The Secret of Googol: The Googol Counting Fair - Corral, Fun House","Lightspan","Lightspan","Unreleased","Unreleased","1997",""
"The Secret of Googol: The Googol Counting Fair - Midways","Lightspan","Lightspan","Unreleased","Unreleased","1997",""
"Segare Ijiri","Enix","Enix","June 3, 1999","Unreleased","Unreleased",""
"Seikai no Monshō","","Bandai","May 25, 2000","Unreleased","Unreleased",""
"Seikoku 1092: Souheiden","Yutaka","Yutaka","November 6, 1997","Unreleased","Unreleased",""
"Seirei Hata RayBlade","Winkysoft","Winkysoft","March 23, 2000","Unreleased","Unreleased",""
"Seirei Shoukan: Princess of Darkness","Shoeisha","Shoeisha","June 25, 1998","Unreleased","Unreleased",""
"Seishoujo Kantai Virgin Fleet","Konami","Konami","July 1, 1999","Unreleased","Unreleased",""
"Sekai Saikyou Ginsei Igo","I.Magic","I.Magic","November 29, 2001","Unreleased","Unreleased",""
"Sekai Saikyou Ginsei Igo 2","I.Magic","I.Magic","March 21, 2003","Unreleased","Unreleased",""
"Sekai Saikyou Ginsei Igo 3","I'Max","I'Max","October 23, 2003","Unreleased","Unreleased",""
"Sekai Saikyou Ginsei Shogi","I'Max","I'Max","November 29, 2001","Unreleased","Unreleased",""
"Sengoku Cyber: Fujimaru Jigokuhen","Pandora Box","SCEI","October 27, 1995","Unreleased","Unreleased",""
"Sengoku Mugen","Alpha Unit","Banpresto","May 31, 2001","Unreleased","Unreleased",""
"Senkai Taisen: TV Animation Senkaiden Fuukami Engiyori","Opera House","Bandai","June 29, 2000","Unreleased","Unreleased",""
"Senkai Tsuuroku Seishi","Opera House","Bandai","March 29, 2001","Unreleased","Unreleased",""
"Senran","Angel","Angel","August 23, 1996","Unreleased","Unreleased",""
"Senryaku Shidan: Tora! Tora! Tora! Rikusenhen","Nexus Interact","Dazz","February 24, 2000","Unreleased","Unreleased",""
"Senryaku Shogi","Electronic Arts Victor","Electronic Arts Victor","November 17, 1995","Unreleased","Unreleased",""
"Sensible Soccer","Krisalis Software","GT Interactive","Unreleased","1998","Unreleased",""
"Sentient","Psygnosis","Psygnosis","Unreleased","July 1, 1997","March 31, 1997",""
"Sentimental Graffiti","NEC Interchannel","NEC Interchannel","March 29, 2001","Unreleased","Unreleased",""
"Sentimental Graffiti: Yakusoko","NEC Interchannel","NEC Interchannel","March 29, 2001","Unreleased","Unreleased",""
"Sentimental Journey","Banpresto","Banpresto","September 23, 1998","Unreleased","Unreleased",""
"Sentinel Returns","Hookstone","Psygnosis","Unreleased","July 1998","August 31, 1998",""
"Sentou Kokka Kai Improved","Marionette","SCEI","April 11, 1997","Unreleased","Unreleased",""
"Sentou Kokka: Air Land Battle","Marionette","SCEI","December 1, 1995","Unreleased","Unreleased",""
"Sentou Mecha Xabungle: The Racing Action","Access","Bandai","April 3, 2003","Unreleased","Unreleased",""
"Septentrion: Out of the Blue","Human Entertainment","Human Entertainment","March 11, 1999","Unreleased","Unreleased",""
"Serial Experiments Lain (video game)","Pioneer LDC","Pioneer LDC","November 26, 1998","Unreleased","Unreleased",""
"Serofans","NineLives","NineLives","December 11, 1997","Unreleased","Unreleased",""
"Sesame Street Sports","Children's Television Workshop","NewKidCo","Unreleased","Unreleased","October 31, 2001",""
"Sesame Street: Elmo's Letter Adventure","Children's Television Workshop","NewKidCo","Unreleased","Unreleased","October 16, 1998",""
"Sesame Street: Elmo's Number Journey","Children's Television Workshop","NewKidCo","Unreleased","Unreleased","October 16, 1998",""
"Sexy Parodius","Konami","Konami","November 1, 1996","Unreleased","Unreleased",""
"Shachou Eiyuuden: The Eagle Shooting Heroes","SCEI","SCEI","November 30, 2000","Unreleased","Unreleased",""
"Shadow and Shadow","Kero Q","PrincessSoft","February 28, 2002","Unreleased","Unreleased",""
"Shadow Gunner: The Robot Wars","Vertex Multimedia","Ubisoft","Unreleased","October 1998","Unreleased",""
"Shadow Madness","Crave Entertainment","Crave Entertainment","Unreleased","February 25, 2000","April 30, 1999",""
"Shadow Man","Acclaim","Acclaim","Unreleased","1999","September 30, 1999",""
"Shadow Master","Hammerhead","Psygnosis","Unreleased","Unreleased","December 31, 1997",""
"Shadow Tower","FromSoftware","Agetec Inc.","October 31, 1999","Unreleased","November 19, 1999",""
"Shake Kids","On Demand","On Demand","July 16, 1998","Unreleased","Unreleased",""
"Shaman King: Spirit of Shamans","Dimps","Bandai","June 6, 2002","Unreleased","Unreleased",""
"Shanghai: Banri no Choujou","SCEI","SCEI","March 24, 1995","Unreleased","Unreleased",""
"Shanghai: Dynasty","Success","Success","March 22, 2001","Unreleased","Unreleased",""
"Shanghai: Great Moments","Activision","Sunsoft","January 17, 1997","Unreleased","Unreleased",""
"Shanghai: Shouryuu Sairin","Activision","Taito","June 7, 2001","Unreleased","Unreleased",""
"Shanghai: True Valor","Sunsoft","Sunsoft","September 23, 1998","Unreleased","May 31, 1999",""
"Shaolin•Lord of FistJP","Polygon Magic","THQ","August 26, 1999","March 31, 2000","Unreleased",""
"Sheep","Minds-Eye Productions","Empire InteractivePAL,NA, SyscomJP","June 14, 2001","November 17, 2000","November 6, 2000",""
"Sheep, Dog, 'n' Wolf•Looney Tunes: Sheep RaiderNA","Infogrames","Infogrames","Unreleased","September 14, 2001","September 27, 2001",""
"Shellshock","U.S. Gold","Core Design","October 25, 1996","April 19, 1996","June 30, 1996",""
"Shibasu 1-2-3 Destiny!","Jaleco","Jaleco","January 6, 2000","Unreleased","Unreleased",""
"Shichida Shiki Unou de Asoventure: Katachi 123 0~2-Sai Muke","Success","Succes","September 21, 2000","Unreleased","Unreleased",""
"Shichida Shiki Unou de Asoventure: Katachi 123 2~4-Sai Muke","Success","Succes","September 21, 2000","Unreleased","Unreleased",""
"Shichida Shiki Unou de Asoventure: Katachi 123 4~6-Sai Muke","Success","Succes","September 21, 2000","Unreleased","Unreleased",""
"Shichida Shiki Unou de Asoventure: Kotoba ABC 0~2-Sai Muke","Success","Succes","September 21, 2000","Unreleased","Unreleased",""
"Shichida Shiki Unou de Asoventure: Kotoba ABC 2~4-Sai Muke","Success","Succes","September 21, 2000","Unreleased","Unreleased",""
"Shichida Shiki Unou de Asoventure: Kotoba ABC 4~6-Sai Muke","Success","Succes","September 21, 2000","Unreleased","Unreleased",""
"Shichisei Toushin Guyferd: Crown Kaimetsu Sakusen","Capcom","Capcom","November 19, 1998","Unreleased","Unreleased",""
"Shiki Oriori no Bass Tsuri","Visit","Visit","June 15, 2000","Unreleased","Unreleased",""
"Shin DX Okuman Chouja Game: Tsukutte! Utte! Oumouke!","Takara","Takara","June 19, 2003","Unreleased","Unreleased",""
"Shin Fortune Quest: Sokutaku no Kishi-tachi","MediaWorks","MediaWorks","June 21, 1996","Unreleased","Unreleased",""
"Shin Masou Kishin: Panzer Warfare","Banpresto","Banpresto","November 25, 1999","Unreleased","Unreleased",""
"Shin Megami Tensei","Atlus","Atlus","May 31, 2001","Unreleased","Unreleased",""
"Shin Megami Tensei II","Atlus","Atlus","March 20, 2002","Unreleased","Unreleased",""
"Shin Megami Tensei If...","Atlus","Atlus","December 26, 2002","Unreleased","Unreleased",""
"Shin Megami Tensei: Devil Children - Black Book / Red Book","Atlus","Atlus","March 28, 2002","Unreleased","Unreleased",""
"Shin Megami Tensei: Devil Summoner: Soul Hackers","Atlus","Atlus","April 8, 1999","Unreleased","Unreleased",""
"Shin Nippon Pro Wrestling: Toukon Retsuden","Yuke's","Tomy","September 29, 1995","Unreleased","Unreleased",""
"Shin Nippon Pro Wrestling: Toukon Retsuden 2","Yuke's","Tomy","December 20, 1996","Unreleased","Unreleased",""
"Shin Nippon Pro Wrestling: Toukon Retsuden 3","Yuke's","Tomy","March 26, 1998","Unreleased","Unreleased",""
"Shin SD Sengokuden - Kidou Musha Taisen","","Bandai","December 20, 1996","Unreleased","Unreleased",""
"Shin Sedai Robot Senki: Brave Saga","Takara","Takara","December 17, 1998","Unreleased","Unreleased",""
"Shin Shikoutei","Shangri-La","Shangri-La","May 30, 1997","Unreleased","Unreleased",""
"Shin Super Robot Taisen","WinkySoft","Banpresto","December 27, 1996","Unreleased","Unreleased",""
"Shin Super Robot Taisen Special Disk (Expansion)","WinkySoft","Banpresto","March 28, 1997","Unreleased","Unreleased",""
"Shin Theme Park","TOSE","Electronic Arts Victor","April 11, 1997","Unreleased","Unreleased",""
"Shingata Kururin Pa!","Sky Think Systems","Sky Think Systems","July 26, 1996","Unreleased","Unreleased",""
"Shinobi no Roku","Astec 21","Astec 21","October 5, 2000","Unreleased","Unreleased",""
"Shinsei Toire no Kakosan","Future Pirates","Success","November 25, 1999","Unreleased","Unreleased",""
"Shinseiden Megaseed: Fukkatsu-hen","Japan Media Programming","Banpresto","July 31, 1997","Unreleased","Unreleased",""
"Shinseiki Evangelion: Eva to Yukai na Nakama Tachi","Gainax","Gainax","July 23, 1998","Unreleased","Unreleased",""
"Shinseiki Evangelion: Koutetsu no Girlfriend","Gainax","Gainax","April 16, 1998","Unreleased","Unreleased",""
"Shinseiki GPX Cyber Formula: Aratanaru Chousensha","Aspect","Vap","March 18, 1999","Unreleased","Unreleased",""
"Shin Senki VanGale","Aroma","Aroma","August 28, 1997","Unreleased","Unreleased",""
"Shinsetsu Samurai Spirits Bushido Retsuden","SNK, Asastsu, Fuji Television","SNK","June 27, 1997","Unreleased","Unreleased",""
"Shinshuku Taisan: It's a Noni!","TMF","Tonkin House","November 20, 1997","Unreleased","Unreleased",""
"Shinsou Kaiten: Wanwan Umi Monogatari: Sanyo Pachinko Paradise DX","Irem","Irem","October 25, 2001","Unreleased","Unreleased",""
"Shipwreckers!•Overboard!PAL","Psygnosis","Psygnosis","Unreleased","October 1997","October 31, 1997",""
"Shiritsu Houou Gakuen: 1-toshi Junai Kumi","J-Wing","J-Wing","January 25, 2001","Unreleased","Unreleased",""
"Shiritsu Houou Gakuen: 2-toshi Junai Kumi","J-Wing","J-Wing","April 26, 2001","Unreleased","Unreleased",""
"Shiritsu Justice Gakuen: Nekketsu Seisyun Nikki 2","Capcom","Capcom","June 24, 1999","Unreleased","Unreleased",""
"Shisenfu Gekikara Mahjong","C-Lab","C-Lab","October 15, 1998","Unreleased","Unreleased",""
"Shisha no Yobu Yakata","Pandora Box","Pandora Box","January 20, 2000","Unreleased","Unreleased",""
"Shockwave Assault•ShockwaveJP","Apple Advanced Technology Group","Crystal Dynamics","October 18, 1996","1996","December 5, 1995",""
"Shockwave: Operation Jumpgate (Expansion)","Apple Advanced Technology Group","Crystal Dynamics","October 18, 1996","Unreleased","Unreleased",""
"Shogi II","Success","Success","October 28, 1999","Unreleased","Unreleased",""
"Shogi Saikyou 2","Magical Company","Magical Company","March 19, 1998","Unreleased","Unreleased",""
"Shogi Saikyou: Pro ni Manabu","Magical Company","Magical Company","April 28, 1999","Unreleased","Unreleased",""
"Shoot","Naps Team","Phoenix Games","Unreleased","2005DE","Unreleased",""
"Shooter: Space Shot•Simple 1500 Series Vol. 35: The ShootingJP","A1 Games","Agetec, D3 PublisherJP","August 3, 2000","Unreleased","January 1, 2001",""
"Shooter: Starfighter Sanvein","A1 games","Success","March 30, 2000","September 1, 2000","February 28, 2001",""
"Shoryu Sangokuengi","Imagineer","Imagineer","February 16, 1996","Unreleased","Unreleased",""
"Shougi Joryuu Meijini-sen","Seta Corporation","Seta Corporation","December 8, 1995","Unreleased","Unreleased",""
"Shrek: Treasure Hunt","The Code Monkeys","TDK Interactive","Unreleased","November 29, 2002","October 18, 2002",""
"Shura no Mon","Kodansha","Kodansha","April 2, 1998","Unreleased","Unreleased",""
"Shutokou Battle Gaiden: Super Technic Challenge","MediaQuest","MediaQuest","December 20, 1996","Unreleased","Unreleased",""
"Shutokou Battle R","Genki","Genki","April 25, 1997","Unreleased","Unreleased",""
"Shuukan Gallop: Breed Master","Pony Canyon","Pony Canyon","November 25, 1999","Unreleased","Unreleased",""
"Side By Side Special","Taito","Taito","December 4, 1997","Unreleased","Unreleased",""
"Side Pocket 3","Prosoft Corporation","Data East","April 16, 1998","Unreleased","Unreleased",""
"Sidewinder 2","Pegasus Entertainment","Asmik Ace","December 18, 1997","Unreleased","Unreleased",""
"Silent Bomber","CyberConnect2","Bandai","October 28, 1999","July 14, 2000","February 29, 2000",""
"Silent Hill","Konami","Konami","March 4, 1999","August 1, 1999","January 31, 1999",""
"Silent Iron","Phoenix Games","Phoenix Games","Unreleased","2004","Unreleased",""
"Silent Mobius: Case Titanic","Gainax","Gainax","October 8, 1998","Unreleased","Unreleased",""
"Silent Mobius: Genei no Datenshi","TechnoSoft","Bandai","December 23, 1998","Unreleased","Unreleased",""
"Silhouette * Stories","Kaneko","Kaneko","September 27, 1996","Unreleased","Unreleased",""
"Silhouette Mirage","Treasure","Working Designs","July 23, 1998","Unreleased","January 5, 2000",""
"Silver Jiken","Grasshopper Manufacture","ASCII Entertainment","October 7, 1999","Unreleased","Unreleased",""
"Silverload","Millennium Interactive","Vic Tokai","Unreleased","Unreleased","May 31, 1996",""
"SimCity 2000","Maxis","EA Games","December 20, 1996","November 1996","July 6, 1996",""
"Simple 1500 Series Vol. 1: The Mahjong","Chatnoir","Culture Publishers","October 22, 1998","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 2: The Shōgi","Alpha-Beta","Culture Publishers","October 22, 1998","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 3: The Gomoku Narabe","Itsui","Culture Publishers","October 22, 1998","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 4: The Reversi","Itsui","Culture Publishers","October 22, 1998","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 5: The Igo","Ken Chen / Chat Noir","Culture Publishers","November 19, 1998","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 6: The Hanafuda","Success / Chat Noir","Culture Publishers","November 19, 1998","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 7: The Card","Success / Chat Noir","Culture Publishers","November 19, 1998","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 8: The Solitaire","F2 Company","Culture Publishers","November 19, 1998","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 9: The Chess•Check MatePAL","Success / Chat Noir","Culture Publishers","April 22, 1999","April 1, 2001","Unreleased",""
"Simple 1500 Series Vol. 10: The Billiard","Argent / Success","Culture Publishers","April 22, 1999","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 11: The Pinball 3D","Nekogumi","Culture Publishers","July 22, 1999","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 12: The Quiz","Tears","Culture Publishers","August 12, 1999","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 13: The RaceJP•RacingNA•Pro RacerPAL","Tamsoft","Culture PublishersJP, Midas Interactive EntertainmentPAL, AgetecUS","July 22, 1999","February 27, 2004","December 10, 1999",""
"Simple 1500 Series Vol. 14: The Block Kuzushi•Block Kuzushi","Tamsoft","Karuchua, D3 Publisher","August 12, 1999","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 15: The Pachinko","Craftman (video game developer)","Culture Publishers","October 7, 1999","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 16: The Pachi-Slot","D3 Publisher","D3 Publisher","November 19, 1999","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 17: The Bike Race","NCS","D3 Publisher","September 30, 1999","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 18: The BowlingJP•BowlingNA","Tamsoft","D3 PublisherJP, AgetecNA","November 18, 1999","Unreleased","May 14, 2001",""
"Simple 1500 Series Vol. 19: The Sugoroku","Amedio","D3 Publisher","November 18, 1999","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 21: The Yakyuu","E's","D3 Publisher","October 5, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 22: The Pro Wrestling","Yuke's","D3 Publisher","December 9, 1999","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 23: The Gateball","Amedio","D3 Publisher","December 9, 1999","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 24: The Gun Shooting","Nekogumi","D3 Publisher","December 9, 1999","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 25: The Keiba","Nekogumi","D3 Publisher","March 30, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 26: The TennisJP•All Star TennisPAL•TennisNA","Nekogumi","D3 PublisherJP, Midas InteractivePAL, AgetecNA","February 24, 2000","April 25, 2003","June 28, 2001",""
"Simple 1500 Series Vol. 27: The SnowboardJP•SnowboardingNA•Snowboard RacerPAL","Atelier Double","D3 PublisherJP, Midas InteractivePAL, A1 GamesNA","February 24, 2000","May 2, 2003","December 10, 2000",""
"Simple 1500 Series Vol. 28: The Dungeon RPG","Mint","D3 Publisher","April 27, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 29: The Tsuri","Access","D3 Publisher","July 13, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 30: The Basket - 1 on 1 Plus","D3 Publisher","D3 Publisher","May 2, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 31: The Sound Novel","Axes Art Amuse","D3 Publisher","July 13, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 32: The Boxing•BoxingNA•All Star BoxingPAL","Nekogumi","D3 Publisher, A1 GamesNA, Midas Interactive EntertainmentPAL","August 3, 2000","May 2, 2003","May 14, 2001",""
"Simple 1500 Series Vol. 33: The Takkyuu","Amedio","D3 Publisher","August 3, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 34: The Quiz Bangumi","Athena","D3 Publisher","August 3, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 36: The Renai Simulation: Natsuiro Celebration","HuneX","D3 Publisher","August 24, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 37: The Illust Puzzle & Slide Puzzle","Earthly Production","D3 Publisher","September 14, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 38: The Real Racing: Toyota","D3 Publisher","D3 Publisher","September 14, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 39: The Mahjong 2","Warashi","D3 Publisher","October 26, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 40: The Shogi 2","Warashi","D3 Publisher","October 26, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 41: The Reversi 2","Yuki","D3 Publisher","October 26, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 42: The Igo 2","Yuki","D3 Publisher","October 26, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 43: The Hanafuda 2","Yuki","D3 Publisher","October 26, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 46: The Mahjong Ochi Ge - Raku Jong","Enterbrain","D3 Publisher","November 16, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 49: The Casino","Break","D3 Publisher","December 7, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 50: The Billiard 2JP•BilliardsNA","Agenda","D3 PublisherJP, AgetecNA","December 7, 2000","Unreleased","May 14, 2001",""
"Simple 1500 Series Vol. 51: The Jigsaw Puzzle","AMS","D3 Publisher","December 28, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 52: The Pro Wrestling 2","Yuke's","D3 Publisher","December 14, 2000","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 55: The Darts","Amedio","D3 Publisher","February 1, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 56: The Sniper","Sol","D3 Publisher","March 22, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 57: The Meiro","Mint","D3 Publisher","March 22, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 58: The Sumo","D3Publisher","D3 Publisher","April 26, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 59: The Suiri - IT Tantei: 18 no Jikenbo","Tomcat System","D3 Publisher","April 26, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 60: The Table Hockey","Break","D3 Publisher","April 26, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 61: The Quiz 2","O Part","D3 Publisher","May 2, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 62: The Ski","Atelier Double","D3 Publisher","May 31, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 63: The Gun Shooting 2","AMS","D3Publisher","May 31, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 65: The Golf","Highwaystar","D3Publisher","July 5, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 66: The Kaiten - Mawasun Da!!","Taito","D3Publisher","July 5, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 70: The War Simulation - Nin no Tsukurishisha-tachi","Sol","D3Publisher","August 30, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 71: The Renai Simulation 2 - Fureai","S-Neo","D3Publisher","August 30, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 72: The Beach Volley","Break","D3Publisher","August 30, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 73: The Invaders ~Space Invaders 1500~","Taito","D3 Publisher","September 27, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 74: The Horror Mystery","Game Stage","D3Publisher","September 27, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 77: The Suiei","Game Stage","D3Publisher","October 25, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 78: The Zero Yon","Opera House","D3Publisher","October 25, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 79: The Shisenshou","Warashi","D3Publisher","December 20, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 81: The Renai Adventure - Okaeri!","S-Neo","D3Publisher","December 20, 2001","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 82: The Sensuikan","Tomcat System","D3Publisher","February 28, 2002","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 84: The Intro Quiz","AMS","D3Publisher","January 31, 2002","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 85: The Sengoku Bushou ~Tenka Touitsu no Yabou~","Siesta","D3Publisher","January 31, 2002","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 86: The Onigokko","Siesta","D3Publisher","February 28, 2002","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 87: The Kyoutei","Highwaystar","D3Publisher","February 28, 2002","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 88: The Gal Mahjong","Highwaystar","D3Publisher","March 28, 2002","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 91: The Gambler ~Honoo no Tobaku Densetsu~","Tomcat System","D3Publisher","March 28, 2002","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 92: The Tozan RPG ~Ginrei no Hasha~","HuneX","D3Publisher","March 28, 2002","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 94: The Cameraman - Gekisha Boy Omakefu","Tomcat System","D3Publisher","May 23, 2002","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 96: The Yakyuu 2","Access","D3Publisher","July 25, 2002","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 98: The Futsal","Axes Art Amuse","D3Publisher","September 5, 2002","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 99: The Kendo - Ken no Hanamichi","Amedio","D3Publisher","August 29, 2002","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 100: The Uchuuhikoushi","Amedio","D3Publisher","August 29, 2002","Unreleased","Unreleased",""
"Simple 1500 Series Vol. 101: The Sentou","Max Entertainment","D3Publisher","January 30, 2003","Unreleased","Unreleased",""
"The Simpsons Wrestling","Big Ape Productions","Activision","Unreleased","March 22, 2001","April 12, 2001",""
"SimTown","Imagineering","Imagineering","May 16, 1997","Unreleased","Unreleased",""
"Simulation Pro Yakyuu '99","Hect","Hect","July 29, 1999","Unreleased","Unreleased",""
"Simulation RPG Tsukuru","Pegasus Japan","ASCII","September 17, 1998","Unreleased","Unreleased",""
"Simulation Zoo","C&E Inc.","Soft Bank","November 29, 1996","Unreleased","Unreleased",""
"Sister Princess","Stack","Media Works","March 8, 2001","Unreleased","Unreleased",""
"Sister Princess 2","Stack","Media Works","March 20, 2003","Unreleased","Unreleased",""
"Sister Princess: Pure Stories","Stack","Media Works","December 13, 2001","Unreleased","Unreleased",""
"Sitting Ducks","The Code Monkeys","LSP","Unreleased","April 16, 2004","Unreleased",""
"Skeleton Warriors","Neversoft Entertainment","PlaymatesNA, Virgin InteractivePAL","Unreleased","September 1, 1996","May 22, 1996",""
"Ski Air Mix","KID","KID","July 23, 1998","September 1, 2000","Unreleased",""
"Skullmonkeys•Klaymen Klaymen 2: Skullmonkey no GyakushuuJP","The Neverhood, Inc.","DreamWorks InteractiveNA, Electronic ArtsPAL, River Hill SoftwareJP","August 13, 1998","February 20, 1998","January 31, 1998",""
"Sky Sports Football Quiz","Hothouse Creations Ltd.","THQ Inc.","Unreleased","December 7, 2001","Unreleased",""
"Sky Sports Football Quiz Season 02","Hothouse Creations Ltd.","THQ Inc.","Unreleased","June 7, 2002","Unreleased",""
"Skydiving Extreme","Metro","Natsume Inc.","January 11, 2001","Unreleased","August 9, 2001",""
"SL de Ikou!","Tomy","Tomy","December 17, 1998","Unreleased","Unreleased",""
"SL de Ikou! II","Tomy","Tomy","December 16, 1999","Unreleased","Unreleased",""
